adm3_psgc,adm2_psgc,adm1_psgc,adm3_en,geo_level,angara_edgardo,aquino_noynoy,arroyo_joker,bautista_martin,cantal_felix,cayetano_alanpeter,cayetano_joselito,chavez_melchor,coseteng_nikki,defensor_mike,enciso_ruben,escudero_chiz,estrella_antonio,gomez_richard,honasan_gringo,kiram_jamalul,lacson_ping,legarda_loren,lozano_oliver,magsaysay_vic,montano_cesar,oreta_tessie,orpilla_ed,osmena_john,pangilinan_kiko,paredes_zosimo,pichay_prospero,pimentel_koko,recto_ralph,roco_sonia,singson_chavit,sison_adrian,sotto_tito,trillanes_antonio_iv,villar_manny,wood_victor,zubiri_migz
504103000,504100000,500000000,Balud,Mun,3043,2594,3467,175,41,1461,187,552,801,2980,30,3632,311,678,1967,144,3423,4868,128,2295,2465,1613,40,2244,3055,111,3137,2343,1532,1389,881,32,839,1336,4152,47,1717
504104000,504100000,500000000,Batuan,Mun,1257,1158,1013,46,9,765,72,142,374,827,94,1820,61,425,1477,355,1659,1353,100,619,542,325,214,843,822,195,1026,906,948,798,792,98,794,1126,1307,42,711
504105000,504100000,500000000,Cataingan,Mun,3063,2783,5934,299,34,1568,167,519,685,3133,36,3530,104,706,1961,199,5018,5876,170,3663,2716,2377,16,4375,3129,143,6787,2621,2125,1584,2226,62,1115,1318,5994,88,2590
504106000,504100000,500000000,Cawayan,Mun,6013,2700,6110,301,56,1079,161,502,700,4774,35,3006,123,492,1262,2254,3063,3618,157,4754,6445,4025,39,1931,3367,175,7257,2244,5430,1570,3737,123,4812,1025,4534,95,4808
504111000,504100000,500000000,City of Masbate,City,8618,10385,9405,463,81,8430,441,759,3927,6324,254,14238,257,2261,8702,1237,12653,14416,205,5290,6253,2923,41,6077,11433,358,8073,8001,7587,8077,2959,202,5523,7782,12677,109,5704
504107000,504100000,500000000,Claveria,Mun,2999,2385,4592,192,52,1700,160,411,526,1952,29,6282,125,606,2163,418,5021,4156,70,1680,1959,1444,11,2082,2340,63,1913,1803,1905,1362,2171,32,1554,1537,3408,52,2370
504108000,504100000,500000000,Dimasalang,Mun,2689,2203,2173,124,35,1355,80,321,703,1853,19,3284,136,471,1902,374,2940,3078,45,1410,2402,855,35,1498,2304,61,2565,2168,1843,1606,2291,36,1886,1440,3006,74,1253
504109000,504100000,500000000,Esperanza,Mun,1793,912,2178,51,6,234,38,116,152,757,120,956,35,255,375,667,887,1003,74,1640,965,1074,17,431,999,78,842,664,1441,342,173,16,1598,259,1329,31,2408
504110000,504100000,500000000,Mandaon,Mun,3665,3640,3776,382,166,2440,352,676,1349,2748,199,5010,460,1192,3169,344,5194,6257,382,2832,3418,1847,160,3161,3698,342,3272,3641,2475,2335,838,100,1470,2439,5198,320,2147
504112000,504100000,500000000,Milagros,Mun,2826,3115,3295,202,54,2056,214,649,862,1823,50,4991,247,786,3199,177,3448,4616,118,1905,3038,1068,15,2041,3769,178,5763,5296,2228,3059,483,89,1393,2287,5121,220,1275
504113000,504100000,500000000,Mobo,Mun,4241,3524,3873,146,60,2595,187,355,1261,2510,31,4786,243,802,2950,519,4431,5634,205,2554,3106,1616,117,2563,3596,263,3492,2780,2890,2624,995,80,2420,2847,4855,238,2294
504114000,504100000,500000000,Monreal,Mun,2503,2123,2896,93,19,1324,127,203,499,2183,21,3095,101,382,2348,629,2571,2890,76,2151,1276,1132,43,2033,2058,156,2725,1397,2008,1594,1011,110,1821,1775,2319,55,1947
504115000,504100000,500000000,Palanas,Mun,1830,2098,1979,171,23,1483,35,230,537,1484,17,2563,140,433,1534,215,2170,2578,77,1299,1791,1116,18,1532,2102,88,2576,1723,1497,1199,434,36,1187,1194,2336,77,1427
504117000,504100000,500000000,Placer,Mun,1423,1285,1266,219,26,591,52,233,218,973,38,1266,30,243,540,249,1200,1224,54,1241,1321,1171,27,679,1219,256,3314,1135,1195,540,875,236,1577,486,1343,93,2315
504118000,504100000,500000000,San Fernando,Mun,2001,2218,1908,64,21,2053,85,141,706,1409,6,4479,84,331,3450,399,3656,3935,94,1336,1190,828,11,1668,1897,43,1784,2267,1662,2903,486,23,1188,2362,3072,86,1380
504119000,504100000,500000000,San Jacinto,Mun,2738,4118,4007,270,29,8604,142,198,1111,8325,20,5900,139,347,5086,600,4240,4408,62,2891,1280,1461,115,3343,2343,2353,156,2864,2213,3444,2335,831,1604,3619,3962,19,2516
504120000,504100000,500000000,San Pascual,Mun,3363,2302,4146,211,44,1219,123,304,534,2851,34,2851,93,532,1960,747,3478,4510,83,2113,1801,1902,25,2715,2257,79,2897,1367,1883,1263,1296,43,1536,1191,3123,127,1918
504121000,504100000,500000000,Uson,Mun,3702,4578,4255,266,204,2682,239,607,878,3144,241,5275,374,791,3012,635,4607,5594,390,1913,3153,1877,230,2699,3923,685,3980,3762,2884,2791,675,243,2352,3023,4748,391,2563
1004201000,1004200000,1000000000,Aloran,Mun,2771,2458,1652,92,25,2200,147,419,682,2203,9,3299,70,421,2165,241,2550,3387,131,1619,2532,301,40,1608,3107,163,2902,3093,2278,1523,469,73,1274,2243,3490,117,3543
1004202000,1004200000,1000000000,Baliangao,Mun,2315,1385,2222,56,45,946,77,195,299,2108,7,1531,37,228,962,153,1237,1602,164,1846,2202,1319,28,805,1603,90,2508,3410,1960,664,1216,95,1504,931,1292,66,2240
1004203000,1004200000,1000000000,Bonifacio,Mun,6791,2468,5906,137,49,1864,176,300,730,5479,35,2772,84,493,1566,3516,2606,3185,67,4892,5666,4112,27,1816,2954,76,5910,2362,5613,1106,3691,25,4720,1604,2405,121,5436
1004204000,1004200000,1000000000,Calamba,Mun,3365,2610,2835,136,32,1851,150,394,797,3098,47,2969,50,448,1761,1059,2270,2928,148,2158,2700,1384,20,1543,3370,187,3000,2637,2680,1442,1217,157,956,1912,3535,261,3305
1004209000,1004200000,1000000000,City of Oroquieta,City,12013,11258,9453,741,156,8668,951,1479,2763,9737,186,14810,355,2346,8297,2257,10828,13506,451,7111,10425,4463,109,7255,12970,685,12058,12176,10354,5261,2708,290,5904,7253,10007,311,11622
1004210000,1004200000,1000000000,City of Ozamiz,City,19147,19221,14033,929,370,15908,1043,1679,4960,13375,273,21612,453,4563,14768,1714,17330,22419,4422,9248,15343,3838,297,13092,24746,1028,18119,17131,15986,9578,4025,544,9696,14788,19897,787,18389
1004215000,1004200000,1000000000,City of Tangub,City,10640,4486,10394,209,80,3032,275,532,878,12082,42,4606,71,970,2851,481,3680,22187,25,9050,12163,7548,23,2692,13901,133,3876,3760,11335,1638,6849,68,9203,3062,4547,141,13999
1004205000,1004200000,1000000000,Clarin,Mun,24278,22277,18621,1103,359,18065,1440,2119,5863,18365,291,25582,573,5085,16997,3500,20303,26774,4571,13477,20574,7049,271,15360,28510,1067,23656,21300,20685,11173,6780,505,13290,17018,22827,912,23852
1004206000,1004200000,1000000000,Concepcion,Mun,602,179,504,34,14,124,20,76,39,493,10,192,14,68,149,365,209,217,17,477,661,393,2,128,208,19,749,225,449,92,414,2,442,111,191,3,555
1004207000,1004200000,1000000000,Jimenez,Mun,4213,4114,3864,289,63,2962,271,573,1213,3389,182,4629,104,1407,2985,354,4072,4620,158,2855,3583,1394,90,2940,4930,198,3990,4557,3558,2167,1169,67,2115,3165,4107,126,4369
1004208000,1004200000,1000000000,Lopez Jaena,Mun,4863,2373,3725,83,37,1657,187,368,622,4407,189,5555,61,457,2213,173,2532,3523,123,3344,4312,554,12,1518,5414,74,4929,2522,4384,1294,2914,22,1386,3660,5594,75,5094
1004211000,1004200000,1000000000,Panaon,Mun,1694,1372,1649,99,64,992,687,135,344,1655,21,1527,34,255,927,79,1237,1560,54,1331,1701,889,2,814,1486,35,1707,2002,1549,654,783,9,1178,961,1293,28,1844
1004212000,1004200000,1000000000,Plaridel,Mun,5963,3002,5395,109,26,1855,221,269,653,5163,19,6606,137,377,1963,2171,2812,5787,42,4420,2935,512,7,1494,7943,85,5445,2280,5789,1229,987,70,1258,1978,7076,38,6243
1004213000,1004200000,1000000000,Sapang Dalaga,Mun,2528,1199,2387,72,25,873,61,232,439,2147,16,1640,22,213,827,164,1140,1382,48,2038,2421,1714,47,802,1451,37,3076,1924,2275,802,1452,68,1756,980,2957,92,2595
1004214000,1004200000,1000000000,Sinacaban,Mun,2465,2417,2191,65,25,1601,113,280,463,2176,22,2611,39,375,1526,97,2141,3281,33,1102,2117,513,13,1300,3284,51,2469,2822,1748,990,881,9,1250,1522,2179,47,2629
1004216000,1004200000,1000000000,Tudela,Mun,2387,2568,2052,103,47,2068,169,392,794,1963,31,3030,75,613,2095,259,2188,3486,66,1492,2552,671,22,1886,3566,152,2890,2950,2086,1487,872,47,1308,2502,2674,156,3024
1004301000,1004300000,1000000000,Alubijid,Mun,4285,3519,3199,157,33,2679,156,301,636,2842,247,4512,105,539,2469,855,3113,4661,120,2062,2716,989,25,1646,4664,118,3794,4181,3393,1303,1035,78,1991,2274,4475,190,5633
1004302000,1004300000,1000000000,Balingasag,Mun,7155,8668,5223,526,136,8033,466,671,3137,4631,68,12789,369,1304,9567,1161,9939,13303,296,3903,5292,2445,56,6511,9846,416,7631,11926,5326,5577,1763,227,2837,9322,10519,280,12282
1004303000,1004300000,1000000000,Balingoan,Mun,1375,1646,931,110,30,1361,100,202,553,1095,26,2026,62,357,1500,319,1715,2188,63,826,1323,531,17,1093,1635,62,1723,2228,952,780,245,17,664,1287,1560,76,1951
1030500000,1030500000,1000000000,City of Cagayan De Oro,City,58427,83004,48380,6049,606,70816,2726,3099,27727,45228,616,102252,1473,12209,71368,7100,91894,96384,1575,25016,31805,16471,545,47661,83500,5444,52682,82984,51270,55048,12828,3598,31207,73892,90849,2370,91834
1004308000,1004300000,1000000000,City of Gingoog,City,16631,19390,12973,1275,240,14459,1088,1684,3838,12384,315,19608,427,2779,14263,2993,14853,25137,566,9001,17585,6015,196,12583,17676,1248,20642,24533,10980,8681,4282,837,6145,11362,19806,662,22034
1004306000,1004300000,1000000000,Claveria,Mun,4242,2864,2655,231,71,2710,191,491,673,3103,48,6904,102,610,2986,1028,3520,5035,118,2817,3659,1784,77,2294,3851,143,5760,7213,3780,1678,933,92,1959,3039,3513,169,7577
1004309000,1004300000,1000000000,Gitagum,Mun,1704,2183,984,137,28,2139,120,248,664,1227,27,2932,78,430,2210,254,2559,3203,147,1043,1476,576,17,1471,2453,134,2542,3196,1231,1269,288,85,955,2171,2469,70,3324
1004310000,1004300000,1000000000,Initao,Mun,3600,3577,2467,172,36,2753,157,287,1067,2970,151,4767,99,611,3616,462,4463,5564,162,2565,2252,1704,30,2585,5752,142,5289,7037,2836,1991,1010,119,1833,3280,4262,104,5887
1004311000,1004300000,1000000000,Jasaan,Mun,6404,7390,4502,255,110,5620,269,343,2125,4324,65,8660,186,1011,5712,1200,6940,9951,163,3509,4233,2416,25,5176,7453,293,7423,7600,5023,3670,1811,130,2614,6105,8368,241,10228
1004312000,1004300000,1000000000,Kinoguitan,Mun,1513,1515,1007,283,29,1156,96,181,498,1273,66,2042,47,375,1500,331,1571,2307,61,1083,1619,632,9,1251,1631,241,2288,2660,1114,877,330,174,756,1417,1801,114,2706
1004313000,1004300000,1000000000,Lagonglong,Mun,2399,2704,1683,154,30,2453,138,295,939,1828,31,3632,113,410,2635,286,3048,4068,71,1379,1637,978,26,2074,2956,197,2743,4002,1687,1547,480,55,947,2702,3091,86,4093
1004314000,1004300000,1000000000,Laguindingan,Mun,2697,2978,1902,101,35,2239,204,245,1206,2324,18,4254,102,643,2477,656,3100,4395,92,1546,2529,1067,21,2074,3980,62,3932,4450,2444,1605,713,35,1409,2467,4565,107,5056
1004315000,1004300000,1000000000,Libertad,Mun,994,1312,489,114,23,1281,139,194,495,682,22,2012,72,341,1400,134,1742,2100,100,633,862,341,42,1096,1529,79,1557,2216,683,788,122,41,314,1452,1452,64,1857
1004316000,1004300000,1000000000,Lugait,Mun,2070,2099,1340,148,43,1733,118,196,764,1622,25,2743,76,430,2313,592,2825,2802,89,791,1699,957,46,1598,1952,104,2061,2871,1602,1275,667,58,1103,2072,2203,142,2574
1004317000,1004300000,1000000000,Magsaysay,Mun,3343,2889,2504,249,61,2177,254,537,924,2918,81,3373,169,743,3063,822,3143,4736,230,2746,3950,1416,81,2462,3591,363,4951,4662,2656,1475,924,168,1583,2071,3990,236,4555
1004318000,1004300000,1000000000,Manticao,Mun,2143,2953,1231,154,71,2359,155,289,1053,1766,83,3668,115,647,2761,226,3473,4270,140,1366,1909,797,41,2588,2592,178,2455,3490,1553,1847,383,45,828,2569,3409,119,3088
1004319000,1004300000,1000000000,Medina,Mun,4175,4795,3212,241,48,3600,298,433,1577,3596,34,5457,148,901,4270,939,4653,6320,161,3099,5061,1826,64,3036,4896,304,6166,7087,3575,2122,1002,131,2126,3782,5695,248,6480
1004320000,1004300000,1000000000,Naawan,Mun,2449,1826,1793,115,104,1154,121,197,626,2010,19,2370,80,357,1990,1051,2316,2621,112,1742,1927,1272,22,1363,1686,76,2339,2582,2029,1002,958,70,1474,1648,2015,88,3022
1004321000,1004300000,1000000000,Opol,Mun,5497,6140,4485,320,78,5669,265,387,1759,4572,43,7814,146,1023,4973,1067,6631,7803,140,3718,3453,2556,42,3295,7498,246,5158,8761,5129,3675,1638,132,3227,5491,6417,191,8330
1004322000,1004300000,1000000000,Salay,Mun,2315,3604,2075,138,40,2608,153,211,857,2427,23,4456,73,486,2917,500,3097,4958,69,1487,2376,953,26,2539,3694,116,4367,4665,2353,1666,484,84,956,2965,4067,126,6101
1004323000,1004300000,1000000000,Sugbongcogon,Mun,1400,1144,1131,95,16,1131,59,113,397,1295,11,1702,32,260,1244,446,1319,1948,31,1100,1467,706,8,960,1435,64,1878,1970,1126,742,452,52,743,1293,1501,55,2448
1004324000,1004300000,1000000000,Tagoloan,Mun,6930,8428,4577,260,54,6104,307,315,2927,5130,42,9033,147,1239,6949,447,8854,10324,165,3385,2943,2964,34,3992,9894,198,6892,6865,4792,4456,517,106,3325,6881,9996,231,10088
1004325000,1004300000,1000000000,Talisayan,Mun,2901,3579,2530,191,27,2818,146,364,913,2210,48,4429,109,801,3235,897,3882,4406,144,2048,3328,1145,57,2117,3834,155,5057,5498,2859,1681,693,149,1425,3074,4017,289,5894
1004326000,1004300000,1000000000,Villanueva,Mun,3243,5354,2331,198,17,4802,99,179,2562,2473,23,6323,83,534,3264,706,6289,6838,70,1792,2539,1239,15,3855,4406,145,3771,6500,2789,4043,774,78,1726,4981,6292,161,7522
1404401000,1404400000,1400000000,Barlig,Mun,1224,801,1005,98,43,644,80,188,339,860,23,1028,41,188,814,243,1270,1366,56,884,561,399,15,572,1265,162,1142,758,548,490,637,27,262,865,921,46,442
1404402000,1404400000,1400000000,Bauko,Mun,5190,4310,3458,489,127,3017,385,720,1596,2962,106,5111,201,853,3795,866,5558,5624,277,4190,3216,2012,117,2792,4278,644,5505,3838,2349,2920,3196,118,1775,3388,4371,259,2020
1404403000,1404400000,1400000000,Besao,Mun,1346,703,1016,165,59,445,67,251,370,770,91,913,76,262,637,226,944,1170,94,865,563,484,26,521,990,178,998,694,519,441,1171,33,340,552,923,63,473
1404404000,1404400000,1400000000,Bontoc,Mun,3641,2130,3043,193,41,1530,220,431,1050,2070,23,2820,67,465,2116,730,3256,4451,176,2361,1674,1135,39,1204,3081,525,3317,1789,2450,1734,3107,128,1724,2967,3316,132,1720
1404405000,1404400000,1400000000,Natonin,Mun,2343,1081,1131,137,51,753,74,335,291,949,38,999,69,367,936,274,1270,2319,94,1086,1021,640,16,610,1108,196,1267,884,613,492,757,40,367,719,1154,57,456
1404406000,1404400000,1400000000,Paracelis,Mun,4507,2627,3087,368,176,1904,372,875,861,2872,129,3003,206,1082,2633,675,3689,4668,229,2741,3150,1734,93,1806,3060,435,3287,2319,2012,1090,1802,104,1539,1626,3346,179,1688
1404407000,1404400000,1400000000,Sabangan,Mun,1528,1243,864,103,14,1289,82,195,584,780,13,1877,48,289,1353,168,1893,1976,61,886,767,501,21,768,1341,468,1267,1531,715,816,1043,24,642,1316,1453,64,602
1404408000,1404400000,1400000000,Sadanga,Mun,1797,735,996,186,65,522,104,374,308,1191,44,823,79,368,696,218,1071,1282,108,918,816,487,38,687,1324,368,1118,838,625,424,884,43,376,608,863,55,408
1404409000,1404400000,1400000000,Sagada,Mun,1546,922,1072,158,28,658,69,206,419,812,27,1280,51,170,927,210,1357,1747,55,856,613,486,20,570,1289,199,1158,839,734,723,1383,65,447,1052,1264,67,500
1404410000,1404400000,1400000000,Tadian,Mun,2676,1719,2426,210,46,1094,150,520,482,1740,45,2143,93,354,1344,504,2194,2547,125,1925,1309,805,65,1010,2280,279,2591,1543,1338,987,2991,56,897,1426,2158,70,1137
604503000,604500000,600000000,Binalbagan,Mun,8842,10592,8629,503,108,8759,432,928,3289,8580,66,11207,415,1078,6527,793,8052,11601,236,5048,5965,2703,47,5055,10465,400,5673,6901,7563,5116,1920,248,3227,8586,11184,157,11272
604505000,604500000,600000000,Calatrava,Mun,12459,9158,10440,530,161,2824,333,1156,1116,9223,82,11711,153,1147,3593,410,5442,13520,166,6043,3639,4184,34,7712,7546,276,7507,4408,9185,2220,3407,160,4326,2813,9988,86,12969
604506000,604500000,600000000,Candoni,Mun,2522,2436,2009,129,35,1348,183,402,550,2399,33,2702,80,297,1471,228,1707,3293,138,1498,1593,850,85,1199,2239,125,1870,1684,2244,842,998,84,857,1498,2326,23,3385
604507000,604500000,600000000,Cauayan,Mun,9721,11377,6117,1219,181,5466,450,1066,2660,6328,147,8544,257,944,5455,540,6384,10240,214,4114,4575,1703,73,6511,8170,938,5397,10401,5466,3139,1344,844,2075,5803,12094,120,11327
630200000,630200000,600000000,City of Bacolod,City,63879,89345,71451,8851,1497,65958,3997,6576,26023,67082,2358,87419,3614,10044,43867,7817,64595,81371,2600,34041,36883,16545,1541,37796,82642,9314,47769,62276,59097,40630,19029,6280,25724,54047,75035,3665,80196
604502000,604500000,600000000,City of Bago,City,2580,2811,2678,256,145,2022,458,443,801,2076,243,2887,195,543,1753,371,1979,3041,228,1918,1239,883,41,1283,2838,208,1627,1848,1998,1128,976,116,895,1663,2516,60,2898
604504000,604500000,600000000,City of Cadiz,City,2130,21924,17086,1099,261,13823,849,2259,6326,18075,199,25954,704,2865,12376,648,16198,30417,400,1890,13571,7072,87,11981,20487,5097,12939,17944,15950,8114,4913,3087,8682,11521,18205,216,23924
604509000,604500000,600000000,City of Escalante,City,12983,13129,11350,427,138,5826,341,1779,5515,10857,89,13523,216,1547,5152,483,7500,15035,201,4349,5179,4187,43,9243,11951,263,135,9094,11929,3537,1332,94,5109,4579,13282,90,12680
604510000,604500000,600000000,City of Himamaylan,City,15193,12835,14409,662,146,9286,596,1334,3264,13272,172,14210,534,1193,7585,2205,9665,15080,356,9460,8837,4418,98,7236,13639,516,9989,8205,11827,5332,4008,317,4989,9823,13007,195,18058
604515000,604500000,600000000,City of Kabankalan,City,20499,21096,17446,964,293,12662,964,2006,6792,17432,204,22376,656,1807,11688,978,13764,25751,787,12325,9306,7209,216,9961,17652,683,10224,12939,14915,7452,4540,488,8980,12721,18911,359,29945
604516000,604500000,600000000,City of La Carlota,City,4052,3904,2747,105,43,2794,221,402,1153,3456,110,5234,123,1264,2444,260,2902,5603,231,1548,1698,698,95,2099,5647,199,2445,2463,3444,1722,1521,154,1853,3521,4970,394,4438
604523000,604500000,600000000,City of Sagay,City,21318,17693,16762,1118,501,11949,908,2387,4328,15837,281,23528,552,2297,9432,815,16071,25163,457,13168,9594,8322,102,9555,16205,427,8601,12738,15577,6855,1713,190,9493,9598,22438,275,18776
604524000,604500000,600000000,City of San Carlos,City,27291,24262,22523,826,213,7608,636,1496,3171,19786,127,24938,270,2661,6941,1112,11412,27103,236,7591,7595,5190,152,19129,15269,411,10555,9628,25385,4396,3690,251,6381,6131,21736,126,28042
604526000,604500000,600000000,City of Silay,City,8945,12531,8512,1058,240,10468,203,1042,3086,8062,257,13565,420,1215,6961,817,9339,13187,254,4370,4398,2411,62,5013,12282,1648,5874,8282,8284,5823,2111,835,2996,8359,9928,82,11711
604527000,604500000,600000000,City of Sipalay,City,8970,8425,6825,490,136,4853,316,740,1701,6439,83,8528,213,1240,5213,823,5797,9304,154,5372,4721,2604,70,4979,6683,367,4904,5507,6535,2714,1536,224,4803,6253,8423,182,9877
604528000,604500000,600000000,City of Talisay,City,18328,12978,7499,17827,23459,20265,1600,616,16384,2748,1842,11105,16730,1258,25350,1222,4049,15538,1771,19901,24430,1601,8424,9920,6766,855,11656,23356,3526,11588,16528,14287,10888,5680,2632,6672,18211
604531000,604500000,600000000,City of Victorias,City,13307,18169,13450,894,607,14080,781,1258,4798,12471,288,18410,561,1506,10423,1996,14891,19122,394,8027,7741,3665,149,7759,17601,863,8811,11494,11372,8432,3108,538,5405,12869,15481,196,15538
604508000,604500000,600000000,Enrique B. Magalona,Mun,2174,1892,1863,155,204,1308,114,1781,736,1713,147,2465,186,287,1089,206,1438,2634,130,1506,871,546,103,800,2776,333,1276,1408,1866,842,749,145,733,1219,1528,16,2347
604511000,604500000,600000000,Hinigaran,Mun,3714,4435,3207,160,37,3133,229,398,3711,3395,68,4174,222,381,2686,312,3274,4655,524,2424,2677,1297,35,1812,3753,127,2893,2874,3006,1842,1036,50,1556,3280,3944,40,4391
604512000,604500000,600000000,Hinoba-an,Mun,6457,6646,4818,381,88,2094,306,602,830,4064,45,5962,152,972,4365,380,3626,7001,137,2739,3873,1521,27,4706,4790,197,3317,3358,5706,1410,610,140,1823,3348,6737,110,6249
604513000,604500000,600000000,Ilog,Mun,8700,7941,5631,433,124,5744,280,804,1651,5849,56,7880,227,717,4326,396,5254,9164,164,3435,3902,1455,24,4642,10386,254,4078,4740,6075,3146,1124,172,2090,5493,9038,136,8952
604514000,604500000,600000000,Isabela,Mun,8361,6550,7900,633,94,4293,323,728,6404,7583,86,6404,260,657,3759,2474,4885,6690,366,5899,6367,3998,196,3397,6994,537,5716,4220,7355,2555,3405,317,4688,4521,7259,67,8416
604517000,604500000,600000000,La Castellana,Mun,8210,8297,5969,574,181,5827,463,1377,2218,7230,213,8195,435,1169,4892,796,6522,9748,563,5369,5349,2745,137,5805,8818,531,5271,6855,5861,3319,1990,256,3580,5164,8632,170,8818
604518000,604500000,600000000,Manapla,Mun,7348,9438,6043,348,91,6407,334,788,1920,6557,47,9399,284,1256,5496,393,7780,9685,153,3972,4264,2250,30,4767,9832,218,4713,5332,5488,3331,1359,145,2869,6127,7860,68,8795
604519000,604500000,600000000,Moises Padilla,Mun,5531,4653,4357,244,89,2736,245,796,1305,4726,52,4890,163,708,2857,484,3620,5563,232,3996,3353,1625,59,2869,4591,159,3863,3686,3271,1844,1565,93,2030,2779,4578,110,5285
604520000,604500000,600000000,Murcia,Mun,5787,6755,4040,185,60,4536,218,770,1255,4496,126,6897,242,823,3428,2996,4812,7400,204,2359,2890,1198,91,3952,7100,174,3956,3585,3574,2447,1416,81,1754,4339,5556,166,6182
604521000,604500000,600000000,Pontevedra,Mun,11106,9877,8776,433,304,7202,469,997,2782,10555,792,13540,719,2474,6490,898,7505,13919,1001,4245,4389,1974,284,4696,15469,1630,6663,5945,9238,3965,3391,438,4910,7356,11406,356,14874
604522000,604500000,600000000,Pulupandan,Mun,2860,4532,3564,616,0,3564,0,88,1320,2420,0,4136,132,264,1848,616,2728,3388,0,1540,880,748,44,1364,4092,660,1848,3036,3256,2552,1188,308,968,3124,3828,0,4092
604532000,604500000,600000000,Salvador Benedicto,Mun,2480,1396,1007,106,50,780,87,364,2269,3285,24,2747,59,259,932,79,1048,3966,59,1315,1216,1574,18,1049,1170,55,2309,1107,1998,475,1482,15,1893,703,1461,79,3580
604525000,604500000,600000000,San Enrique,Mun,5576,4859,3050,93,22,3823,196,469,1599,4081,106,6897,214,1414,3294,241,3793,6772,172,1533,2171,674,40,2154,5690,245,3203,2938,3746,1984,1532,70,1839,4156,5623,154,6888
